wen,kommen|gesehen|schnell|sterben|jeden|gehen
dios,asi|dices|mio
egal,klar|besser|alles
case,
faut,avant
sam,jestes
nor,noi|nio
himself,herself
sayin,chilling|realised
kanker,kon|aan|weer
somebody,some1|someone
supports,
pool,
mh,mang|aaah
sagt,bringt|gesagt|aus|dass
gamw,gamo
deja,aller|allez|casse|merd
sheen,shurelya|shurelia
27,23|22|26|21|32|29|17
decent,huge
damm,dman|damned|ogm
dot,
ese,este|esta
bans,
cago,
sei,leise
gam,gmae|game|gme
shyva,
zhao,zao|nooooooob|nooooob
zzzz,
comeback,trick|reactions|tactic|juke|nick
three,several
ksing,flameing|falming|cheating|spaming|lying|arguing|chatting
xdddddd,
bring,
teh,hte
pues,juego|porque|gilipollas|culpa
parents,mothers|father|sister|self
spear,skillshots|arrows
plox,plx|pl0x|plizz|pleas|psl|plase|pzl|plesae|pleae
sek,secs|seg|seconds|sec
walking,running|standing|runnin|staying|pinging
somewhere,anywhere
shrooms,mushrooms|arrows|traps|wars
didint,dident|dint|dindt|didnt|dnt|couldnt|dotn
lasthits,points|assists|lifesteal
cheating,lying|arguing|feding|flameing|trashtalking
supporter,
uhm,umm|ehhh|hum|mmh
ans,mn
imma,ima
snowball,backdoor
frag,frags|firstblood
acting,act|lying|arguing|raging|qqing|talkin
tou,mou
chased,focused|grabed|attacked
fags,faggots|assholes
par,parle
sword,
ven,vi
age,legs
flamming,spamming|spaming|racism|flameing|afking|spamm|flaming|flamme
list,
ng,anan|italian|ger|eg
io,isto
ed,
deads,deaths|asist|assits|assists|asists
ultra,ahahha
nach,noch|gleich|alleine
throws,throwed|trow|threw|hates|ignores|trhow
carefull,careful|polite|silent|agressive|aggresive|aggressive|aware
allistar,ramus|zigs|jana|vladi|vaine|heracim|nidale|bliz
scary,hilarious|dyrus|retarted
nous,qu|laisse|francais|tous
outfarm,
invisible,smurfing|unkillable|surprised
edge,dancer|zeal|pd|angel
buena,
working,surrendering|moving
ahahahahah,playa|haa|relaly|jajajajaja
3v2,4v3|4v2|2vs2|5v2
saving,baiting|owning|pwning|carrying|raping|ignoring|holding
scrubs,assholes|tards|suckers
ages,
night,tick|tiem
ki,doit|jsui
losers,lows|suckers|whores|loosers|niggers|newbs
cas,gars
enemys,enemies
4v4,4v6|5v4|5vs4
reporte,repoert|warte|rox|repoort|reportet
untill,till|until|til
patch,
fai,baise
zone,deny|nuke|poke
faggots,fags|lows|bastards|assholes
record,video
fuckking,facking|faking|fkng|fckn|fuckn|fuckingg|fuucking|fukin|fckin|freakin
brains,sustain|hands|skins|brain
huehuehue,premad|hahahhahaha|sniper
dn,
mor,mroe|moar
gogog,gogogogo|gpo|omh|gogogog|gogogo|goooo|wops
sch,
corky,
supporting,listening|smurfing|lagging|carrying|recording|surprised
talkin,talking|speaking|arguing|complaining|lying|suiciding|chatting|bitching
healed,ultied|flashed|warned|ulted|followed|backed|shielded|watched|recalled
newbie,baddie|whiner|mexican
soll,passiert|willst|alleine
mes,ces
set,messed|feedershut|sut|feederv
orly,mongol
swear,
respawn,spawns|spawn
tin,tn
mummy,mumy
ooo,lolo|soi|sio
tour,encore|nous|veut|reste|sous
stood,stands|stayed|standing|stand
ouais,oui|ouai|anglais|francais|ais|voir
cary,carrie|carrys|carr
cat,
overfed,overfeed
gegen,weil
pulled,ulted|exhausted|stuned
nichts,nix|ihn|eigentlich
rude,mature|clever|quiet|arrogant
donc,encore
dint,dident|didint|dindt|dnt|didnt
ridiculous,hilarious|unfair|horrible|pointless
angel,mallet|oracel|edge
autoattack,autohit|charm|shooting|snared|haras|stunt
etre,dire|jte|tre|encore|parler|aller
feeling,timing
wouldn,shouldn|couldn|doesn
ab,
sounds,looks|sound
baiting,raping|ignoring|pwning|saving|owning|harassing|recalling|eating|carrying
hahahahahah,hahahahahahah|jajajajaja|thc|waw
mu,bom|mono
crash,crashed
drak,barron|abron|baro|drkae|baorn|braon|barin
oups,woops|oops|nooooooooo|guise
hug,
lower,older
decide,decided
aka,olag|ari|vayn|hari|arhi
wird,werden|richtig|grad
lots,tons|loads|amount|isntead|alot|sons|insted
newb,brilliant|lowbob|baddie|wanker|mexican
sex,hourglass
leesin,fidle|allistar|anie
round,
ei,anders|ge|ej
zhonya,shurelya|deathcap|randuin|hourglass|rabadon|zhonyas
towerdive,counterjungle|zone
realise,realize
gf,father|boyfriend|finger
lolololol,woot|wops|omgf
prend,tuer|prendre|parle
tkt,
role,
heim,heracim|anie
replay,stream|profile
rl,arsch|reallife|morgen|renn
dire,connard|etre|crire|faire
tis,ths|etsi|exeis
allo,opa|valla
sound,sounds
ela,kala
blade,
ego,
stuf,shutup|fils
bott,tiop|tpo|topo|topp|bto|otp|biot|toop
zoned,outfarmed|outplayed|countered|pwned|annoyed
ehh,haa|hehehe|ahahhaha
woot,wops|spoko
nobs,noooobs|nooobs|newbs|noobz|lows
era,vale
pelase,plzz|plese|psl|plesae|plis|pl0x|pleas|plx|plase
fa,fai|deja|attend
4v1,3vs1|5vs1|4vs1|5v1
hour,
germany,france|england|greece|turkey
naja,einfach|alleine
walked,walks|walk|went|flashed|stayed
wolfes,wolfs|wolf|ghosts|wolves
expected,meant
ser,estas|era|nosotros|pues
wh,
moving,engaging|attacking|ulting|fighting|defending|dying|dieing
feder,hacker|spamer|kser|cheater
tanked,attacked|hitted|ignited
screw,showed|messed|wake
during,
probs,issues|problems|hourglass
noobb,noon|nooooob|nooooooob|nobb|nnoob|noobo
uselss,usles|usseles|useles|worthless|uselesss
omf,nooooooooooob|opmg
ves,veo|sabes|antes|pues
stat,stats|scores
germans,russians|nazis|flamers|niggers|losers
cba,
2v3,2v5|2vs5|5v2|3vs5
hh,puh
res,resi|pene|penetration|armour|mres|resist
decided,refused|managed|tries|wanted|tried|decide|tryed
kenn,pante|kasadin|kyle
traps,mushrooms|arrows|shrooms|glasses
suckers,trashes|trollers|whores|luckers|losers|cheaters
mp,rm|coments|coment
cast,activate|cancel
halts,maul|eigentlich|alleine|sag
ia,li|ama|ainda
bande,arrete|merd
ren,fertig|erz|kevin|dann
laughing,lying|speaking|ignoring|dieing|raging|sucking|talkin|troling|eating
shits,assholes
abyssal,madreds|shurelia|lw|warmogs|aegis|atmas
sich,mich|dass|einfach|hilfe|eigentlich
reset,stolen
offtank,
teamgame,reportable
couldve,wouldve|coulda|woulda|shouldve
wouldve,woulda|couldve|coulda
zigg,zigs
kiss,lick|sck|suk|dik
ohhh,ouh|ahhahahaha|noobi
turet,torret|turrent|turrets
country,
facepalm,oha|haa|gran|waow|okai
erf,fg
knock,knocked
trista,caytlin|trsit|trinda
stp,aussi|petit
stolen,leme|stealed|respawned|secure|steals|reset
ihn,nichts|nix
alis,casio
third,frist|firt
nad,
diablo,dota
ring,rings|mobility|mercury|quints|lantern
happend,happened|happens|happening|happen
cuando,ahora|como|mato|todo|otra
laggy,buggy|anoying
attak,atack|atk|attack|atak
bruiser,
cleanse,lantern|exh|ex
allready,alrdy
gameplay,mentality|grammar|partner|gaming
fp,focsu
calls,loves
dats,tahts
porn,downloading|arguing|capslock
heavy,lazy
ohne,dann|eine|diese|nich|schon
likes,loves|tries|cries|sees|leaves
tiene,tengo|tenia|antes|este|tener
argh,awh|woah|ugh|ahahhaa
jest,tego|jestes
incoming,gogog|nice1|coime|nio|npnp|nicee|niec
number,
dar,anda|dale|comprar
vai,anda|ainda|agora
pressure,
iu,
som,
1v4,1vs4|1vs3
argue,
ul,spel|udir|stu|ue|sal|utli|aurais
bas,
chogath,victor
tot,witz
attacks,shots
phase,
2ss,s2
todo,estoy|rato|otra|otro|cuando|mato|como
proper,
reconnect,relog|restart|repeat|reconect|tele
pointless,hilarious|senseless|ridiculous|imposible|strange
pissed,pissing|piss
wriggle,shurelia|shurelias
rankeds,defensive|normals|safer|tetris|aggresive|ranked
br,abi
straight,
leee,alister|rize
genau,gefeeded
bcs,bcuz|bec
test,bite|sent
unfair,ridiculous|boring|strange|anoying|unbelievable
gangplank,trinda|shacko|gankplank
bite,tape|sent|arabe|baise
tam,
tss,wops
ebay,anal
screwed,messed|showed|screw
kite,killl|nuke|forgive
leo,olag
woops,oups|nooooooooo
mofo,fagot
willst,soll|sonst|wenigstens|passiert|siehst
communication,comunication
anywhere,somewhere
kyle,
temmo,morder|temo
ee,sen|kes|fare
blablabla,ole|ciao|boloss|gran|yeahh
dream,period
stealth,storm|reallife
5k,6k|7k|3k|8k|4k|1k|9k|54|45
laner,
hide,
pan,gangplank|malphit
tiem,tim|time|night
pig,
med,det|eller
jeg,ju
scum,
russians,germans|nazis|trollers
beter,older|slower|betetr
ignoring,raping|owning|pwning|baiting|reporting|trollin|carrying|following|joking
eng,
shots,shot|flashes|hitted|attacks|ultis|ults
sag,kannst
aggresive,aggressive|agressive|defensive|agresive|agressiv|mario|safer|rankeds|lego|carefull
vladi,
scumbag,
vou,
accept,
teeemo,vaine
suiciding,arguing|overextending|trashtalking|bitching
yah,lalala|yaya|hhh|jajajajaja
arrows,qs|shrooms|grabs
mushrooms,shrooms|traps|reactions|wrads|wars
damages,dammage|damge|damage|dmg
vik,veiger|varius|vaigar|riv
especially,uselles|sleeps|usles|speaks
psl,plzz|plizz|pleas|plis|pliz|pelase|plx|plss|plzzz|plesae
rating,
gee,
jeez,
silenced,slowed|taunted|stuned|dced|confused|stunned|recalling|exhausted
manco,mato
cost,
peux,veux|veut|parle|veu
vien,viens|tellement
kasa,kas|varrus|darus|grags|casio
parler,parle|salope|reste|francais
jte,
poison,hooks|sio
jop,
passiv,passive|pasive
lolo,ooo
movement,pen|pene|lantern
uff,
awareness,awarness
pwnd,pwned|ownd|outplayed|powned
laisse,francais|allez|ais|parle|aller|tous
aram,normals
cassiopeia,vaine|fio|trinda|vladi|heracim
fire,circle
fan,
shouldn,wouldn|couldn
spaming,spamming|flamming|spamm|insulting|flameing|racism|afking|falming
yw,wtffff|wops
viens,vien|aussi|laisse|francais|encore
changed,switched
oalf,fio
bugs,nubs
complete,total|mentaly|mentally
pr,partie|chier|fort|pote
drop,dropped
strange,balanced|unfair|anoying|interesting
cayt,vayn|caytlin
qe,porque|este|pues
usseles,usles|uselss|uselles|uselesss
nic,
baddie,bich|retared
wiht,
rule,
famr,
douche,child|dickhead|baddie|douchebag|nerd
sitting,staying|standing|chilling
3x,4x|2x|1x|x2|5x
nubs,motherfuckers|noooooobs|newbs|noooobs|nobos|naps
retarted,tarded|braindead|worthless|terribad
uno,
yii,zigs
asd,fd
aggro,
jeu,genre|pue
guyz,gyus|mumy
watched,healed|warned|shielded
lantern,manamune|merc|sheen|shurelya|latern
nothin,nothink|nothign|sth|nothing
avoid,
jamais,jai|jsuis|jme
ahhh,haa|aaah|oha
osef,salope|couille|jsuis
tele,utl|pee|ue
beg,
hilarious,ridiculous|pointless|horrible|invalid
aller,allez|laisse
insulte,nul|seul|jte|serieux
zeal,edge|sheen|wriggle|rylais|atmas|atma|bloodthirster
blocked,block|kileld
jeah,ehhh
jk,jea|bj|jep
positioning,timing|connection|reactions|tactic
normaly,
grabs,abilities|arrows|qs|arguments
fly,
var,bara
mroe,moar|mor
mentally,mentaly|nazi|complete|twat
uns,
grabbed,grabed|bursted|baited|babysitted
suicided,recalled|lucked|switched|chased
alli,olag
mn,cm|ans|minuts
defense,defence|res|resi|pene|mres
vez,despues|siempre
following,ignoring|ulting|protecting|trollin|focusing
tem,chatte|bem
ex,exh
defeat,
dickhead,jerk|prick|douche|douchebag|nerd|nazi|baddie
healing,ulting|defending|moving
instalock,
phant,alista|caith|gangplank
phage,chalice
wana,wanna|wanne
regarde,arabe
md,miod|mdi|mmid|miud
zeke,banshee|zekes
hot,
2min,1min|5min|3min|10min|20min
agian,
contest,deny
lols,wops
delay,
clarity,utl|lantern
clown,
jungl,
doenst,dosent|doesnt|doesent|dosnt
revive,
trollin,troling|ignoring|suiciding
psuh,depush|poush|puish|puhs|oush|psh|pus
imagine,
tought,thought
tab,alt
denn,sagen
sorak,sora|raka|tarik
return,
blah,plas
yee,yeee|yeha
ay,aki
roa,atmas|bloodthirster|warmog
00,02
yuo,youi|yoiu|yu|ypou|yopu|uy|ypu
kils,kilsl|drakes|asist|killz|lvls|assit|kills
healer,runner|camper|ganker|character|kser|gamers|luker
32,31|26|27|42|28|33|23|22
east,west|stream|earth
ths,tis
ss3,1ss
mitte,kommen|weil|lieber
feedet,gefeedet|feede|schlecht|overfed|gefeeded|dieser
fcked,fked|fuked|fucked|fuckd
contre,prend|tuer|vraiment
unless,
voll,
1single,
bravo,batard|boloss|hola
callate,calla|ostia|mato|colega|vaya
peace,pieces|piece|league
ability,skil|ultimate
jung,
lappen,kleiner|kannst|spast|eigentlich|opfer
malo,malisimo
sold,sell
ut,
huso,hurensohn|hure|hund
dicks,cocks|cock|dick
different,weird
video,victory|server|record|screenshot|information
wit,
theirs,inhi|banshee|shurelia|shurelya|shurelias|sheen
race,parler|enculer|baise|compte|prendre|geule|perdre|mere
zekes,shurelias|zeke
heh,ahahahahahaha|headshot
reportet,reporten|warte|runter
fate,afkers
chicken,children
ragequit,spamer|hahahahahahah|ahahahaha|raport|repotr
atmas,atma|warmogs
air,dark
unbelievable,unreal|incredible
perso,parler|crire|etre
een,het
maar,
fuucking,facking|faking|fuckking|fcuking|fckin|fkcing|fuckn|fkng|freakin|focking
wits,
fkcing,fcuking|fuckn|facking|fkng|fuucking|fckng|fucken|faking|fckin
lead,
seeing,raping|listening|owning|carrying|pwning|joking
doubt,
utli,utl|smit|ignit|ulit|tibbers|ingite
pew,beer
fran,francais|anglais
popy,
togheter,togehter|toghether|togther|toghter|together|togetehr|grouped|regroup|undertower
final,li
leaves,pushes|feeds|blames|rapes|beats
goood,nobb|original|guud
mental,mentaly|nasty|connection|mexican
richtig,
sabes,pasa|este|vale
bigger,betetr
npnp,wops|opmg|nr1|opa
boot,bloodthirster
flam,flamme|falme|falming|flameing
uses,used|spams|remove|shielded|sees
becuase,couse|isntead|course|becasue|beacuse
terribad,horrible|terrible|retarted|braindead|invalid|immortal
jumps,jumped|runs|jumping
whisper,
phew,puh|jep|hihi|headshot
keyboard,
difficult,unfair|fair
ammumu,temmo|ramus
li,ala|ele
damit,
charge,dash
constantly,
moved,engaged
iq,
badass,beast|nazi
3v3,3vs3
inhibitor,inhib|inib|towers|torret|inhibs
prick,
insults,racism|stupidity|spaming|harassment|attitude
aime,tais|aide
int,
plss,plis|plzz|psl|pleas|plizz|plesae|pliz|pl0x
boys,soi
special,
ahrd,hardcore
buddy,d1ck
ahahahahaha,waow|ahahahahha|haa|jajajajaja
ignited,exhausted|shielded|stuned|killd|taunted|ultied|hitted|kileld|kiled
lack,couple
noooooob,nooooooob|nooooob|nnoob|nooooooooob|nobb|noooob|noop
finished,realized|fixed|switched|spawned|realised
loled,
babysitt,babysit|babysitting
abd,
ko,isto|kad|agora
tooo,soooo|sooo
hai,ainda
machst,hast|siehst|kannst|sagst
pain,
reg,regen|pene|reduction
scout,
dig,mig|vi
sayd,
panthe,temo|nidale
custom,coop
lvl2,lv2
hay,ahora|abajo
tryed,tried|refused|wanted|refuses|decided|tries|refuse
1vs2,1v3
girls,children|rats|faggots|assholes|flamers
rapes,beats|counters|blames|pushes
gooo,gogogog|gogoog|goooo|okk|omng|oooh|gotcha
het,niet|heb
defending,pushin|recalling|soloing|tanking|eating|derping|lying|ulting|raping
ais,ouai|laisse
setup,tema|positioning
completely,totaly|completly|totally
wining,owning|winning|dominating|joking|loosing|derping|raping|fighting|recalling
leben,weil|eigentlich|werden
4vs1,5vs1|3vs1|2vs4
havnt,havent
bam,ahahahahahaha|ahhah|bum
surend,surrende|surrnder|surredner|surender|surre|surrener|splitpush
einen,weil|schnell|gleich|beide|wieso|jeden|ihn|nen
ra,eller|var|bara|rr
clever,mature|cute
fiddel,morder|fio
muy,
casi,
hatte,gemacht|habe|mehr
awww,aww
yesterday,
seju,
battle,
chose,sent|che
energy,ingite|exh
coward,baddie|cocksucker
extra,atmas|per
dass,
abit,
zo,nog
estoy,mato|despues|todo|otra
rd,rde|rs|har|eller|bara
sister,father|mothers|boyfriend|parents|fathers
lines,sides|lanes
ooh,uh|ahhh|ouh
sooooo,soooo|sooo|soo|soooooo|totaly
gotten,taken|fought
slowed,silenced|stuned|feared|distracted|denied|exhausted
sej,
shitt,shiit|shiet|sh1t
porque,qe|pues|juego
spree,
massive,mass
concentrate,hang
yeap,baylife|npnp|lalala|ahahahahha
ice,gibi|ise
fre,freee
sp,spa|iss
sd,dg|orospu|mda|hade
shud,wud|cud|shouldnt
mg,meu|mesmo|fg|bom
worries,offense|comunication
chars,champs|champions|heroes|heros
dra,arr|daha
ahahahha,omgh|haa
arrive,avais|tais|aime|avoue|aider|aide|voila|mort
jus,sp
grad,gerade|wird
deiner,dir|eine|kleine|deinem|mir|ihn|mitte
ulties,ults|ultis|flashes|shields|stuns|lives|abilities|stunn
feederv,feedershut|messed|fuked|wake
af,
vete,aprende|reportar|perder
omggg,nooooooooo|pmg
kong,
tx,thanx|gotcha|thks|tks
casue,becuse|couse|becasue|cos|becouse|cus|beacuse
aaa,oha|nooba|aso|haa
manamune,lantern|mejais|warmog|mercs|phage|mres|oracel|sheen
fin,anglais
5th,6th
bitchh,biitch|bitche
autre,ouai|aller|fran
dced,silenced|recalled|afked|grabed
revenge,finger|girlfriend
inhi,inib|inhib|theirs|inhibs|inh|banshee
tough,
nnen,nnt|ften|killen|tten|zusammen|reden
noobish,anoying|nooby|nooblike|annyoing
connection,internet|client|inet|latency|pc|positioning|gaming|mouse
hybrid,rylai
ahahhaha,hehehe|headshot|gotcha|gh|glhf|oha|hahahahahahah
yorik,victor|tarick
followed,ultied|shielded|killd|kiled|ksed|insulted|healed
looked,looks
loll,gogogogo
shhh,hahahahahahah|ahahahahha
hec,shac
allez,aller|laisse|lui|alors
29,28|26|27|23
cdr,bloodthirster|armour
pasa,sabes|haces|parece|asi
shoulda,shouldve
frags,frag|drakes|assit
seit,seid|dass|richtig|gerade|gibts|weil
sen,eller
poland,spain|elohell|england
apres,peut|laisse
levels,lvls|waves|lv|level|weeks
killer,law|huehuehue|immortal
ant,whant
hace,ahora|este|cuando
comp,
vraiment,serieux|putain|mauvais
become,
sans,jamais|tous|quand
counterjungle,scape|focuse|pentakill|enage|gan|towerdive|moove|gankl|hunt|repoirt
tar,ett|bara
spend,spent
bueno,
noooobs,noooooobs|nobs|nooooobs|nooooooooobs|nobos|nubs|nooobs|teeemo
atma,atmas|warmog
ogm,ofmg|opmg|noobbb
shurelia,shurelya|randuins|wriggle|abyssal|sheen|shurelias|randuin
patetic,retardet|brilliant
gain,
leute,
imposible,posible|pointless|kl|hopeless
agreed,gh|juked
charm,shark
short,
philo,void
asco,antes|haces|cosa|malo
interesting,reportable|necessary|strange|kewl|intelligent|wierd|senseless|pointless
victor,morder|yorik|caith|chogath
pul,pulll|pull
clan,character|cham
34,36|38|41|31|44|53|48
5v1,4vs1|5vs1|3vs1
muertos,tus|despues|entre|muerto
rod,loads|doom|sort
unskill,unskiled|unskilled|uselesss
exaust,exh|sutn
ezrael,hari|renk|vaine
arg,ahahhaa
jij,mij
arm,mag|hart
ruins,ruine|ruined|previous|ruiner|ruin|ruining
dfg,fh
juego,pues|porque|gente
cazzo,culo
clap,pg
az,
morder,temmo|trinda|fiddel|victor
tus,muertos|cuenta|despues
mhh,mh
clone,voice|client
ua,youa|mlka|malaka|nai|skase
20min,2min|10min|3min|5min|20mins|7min
zhonyas,zhonya|shurelias|shurelyas
owns,counters|pwns|loves|babysits
awsome,whre|imba
gars,gens|francais|rageux|casse|amis
slut,cocksucker
deny,zone
plas,plasplas|kanacke
clicked,click|clic
dio,vo
nm,dayum
blink,
otra,ahora|torre
hahahahahahaha,jajajajaja|oha|ahahahahahaha|hahahahahahahah
theyr,thier
dno,didi
hahhaha,ahahhaa|ahhah|ahahahahha
shivana,vaine|trinda
fucktards,randoms|ragers|rats|suckers|nerds
worked,appreciate
tienes,sabes|antes|estas
found,
guck,glaub
lick,kiss|d1ck|cock
noes,snap|gosh
tear,chalice|deathcap|shurelias|sheen|shurelia|shurelyas|randuins
west,east|server|europe|elohell|future|skype|stream
past,
gusta,mata|una|tira|cuenta
morron,nigger
gr8,
gia,kai|einai
lololo,polak|mongol|opa
1x1,
situation,action|community
kept,keeps
instantly,lassen
fap,ft
kas,kasa|akli|maok
between,
mo,fora|mne
looooool,oha|nooooooooo|gooooo
comments,coments|offense|arguments|offence|mp|sence|comment|votes
sk,
och,
favor,favour|voy
liar,biitch
raping,owning|carrying|outfarming|pwning|ignoring|baiting|holding|sleeping|defending
janan,raka|aniva|kenn
wuk,khartus|kartus
ds,baise|anglais|amis
ide,mnie
lies,sisi|cheats|sim
hure,jude|hund|ruhig
gege,omgh|gh|omng
hehehe,oha|ahahahahha|headshot|ahahhaa
fial,backdooring|flee
kno,knw|knwo
befor,
ikke,kommer|eller|kan|inte
invis,sight|invi|vison
nerds,whores|motherfuckers|nubs|newbs
potions,pots|shoes|potion
tehy,thye|thay
tarded,brainless|retarted|braindead|retared|baddie
connard,francais|putain|ouai
guide,
gt,ett
gan,gankl|gnaks|gana|countergank|counterjungle
yaya,haa|ahhah|ahahahahha
gh,ehhh
cap,ps
camper,lcuker|campers|spamer|kser
pla,ply
geting,gettin|getting
troling,lying|falming|harassing|trollin|griefing|hating|downloading|trashtalking|backdooring
rank,normals|ranked|mario|rankeds|draft
deathcap,shurelya
champions,chars|heroes|champs|heros
fou,
mimimi,ogm
gi,agora
mdi,md|mmid|miod|mif
green,
lord,dear|irony
tutorial,tetris|mario
roll,
oob,idioot|trou|noobi|homo
points,accounts|asist
asist,assits|deads|assists|asists|assis|assit|accounts|kils|fps
temps,perdre|tuer|veut
rager,geek|baguette|whiner|negro|truc|fedder
ratio,rate|streak
ment,meant|known
skillshots,spear|spears|traps|volley
missclicked,misclick|oops|overkill|oups
scare,harass|haras
suppose,suposed|supposed|supose
apparently,sadly
dangerous,mainstream|guud|gud
client,inet|connection|internet|pc
hne,hurens|heute
spot,direction
df,calculated
jokes,capslock|excuses
pussies,trashes|pussys
invading,invaded|derping
zum,rum
pop,
ownd,pwnd|pwned|doublebuff|baned
wy,whyu|whjy
omgg,omgh|opmg
ingame,
inhibs,inib|inhibitors|barons|inhi|inhib
kleiner,kleine|lappen|spielst
xaxa,jajajajaja
claro,mato
somehow,
ksed,followed|hitted|grabed|killd|hates|insulted|dove
oi,aora
born,backing
ganged,ganked|grabbed|catched|babysitted|camped|dived|taunted
tas,sus
overextending,suiciding|trashtalking|qqing|pushin
turrent,turet|torret
freakin,fuckn|fcuking|facking|fukcing|focking|faking|fuckking|fuucking
trolololo,
banshee,zeke|madred|madreds|shurelya|shurelias|sheen
rum,zum
engaging,dieing|suiciding|bitching|pinging|arguing|overextending|falming|trashtalking|chatting
cest,
75,70|58|52|67
chier,faire
basic,
laggg,lagggg
folow,follow
manage,
sois,poco|equipo|mio|gilipollas|ostia|mancos|despues
noobie,ownage|brilliant|chinese|ouch
eine,ihn|eig|jeden|ohne
crashed,crash|closed|losed
stunt,tari|putta
ssbot,gooooo|loooooooooooool|nooooooooooooooo
otp,tpo|bot2|toop|topo|boit|bto|bpt
mnie,ze|nie|cie
tim,tiem
fock,fkc|fuckkk|fukk|fucck
viable,useles|ungankable|balanced|terribad|immortal
gracias,hablar|mato|vale|otra|ostia|hablas
nowhere,prevent|turkey
legends,league|legend|sons|insted|loads|isntead
vaya,calla|partida
mann,zusammen|andere
destroying,ruining|ruins|ruine|throwed|carring|ruiner|throwing
mature,intelligent|cute|clever|rude|butthurt|immature
grosse,serieux|ferme|seul|voir
uselles,usles|sleeps|usseles
topo,topp|boty|toop|tiop|tpo|otp
gemacht,mehr|noch|hatte|mach|machen|macht
leider,reden|verlieren|sollte|selbst
mark,kuk
shouldve,shoulda|couldve
koi,ouai
tht,
jajajaj,jajajajaja|hahahahahha|hahahahahahah|jajajaja|ahahhaa
hem,het
lovely,
jep,jajajajaja
yess,ys|ashee|varys
3v4,3vs5|5vs4|4v3|4vs4|2v4|5v4
omgf,opmg|fffs
cheers,
ju,
triforce,mercury|wriggle
cul,suce|coup
ball,
wild,coward
shows,showed
selection,select|soloq
2v4,4v3|3v4|4vs4|5v2
unreal,unbelievable|incredible|hopeless|senseless|truly|bannable|awfull
randuins,shurelias|randuin|shurelia|sheen
fuckkk,fock|fuuck|fucck|fuckl|sck|okk
thn,tin|tn
arrete,serieux|potes|petit|enculer|salope
elohell,jews|geek|poland
hands,pants|brains
lvl1,
kiddie,geek|cocksucker|nazi|greek|ragekid
suxx,sleeps|suks|babysits|foucs
tua,aqui|hablar|uma
tonto,
tripple,triple|freee
kiddin,kiding|kidding|joking|blinded|rich
jup,
menos,
inib,inhi|inhibitor|inhibs|inh|inhib|inhibitors|ini|barron
3vs2,4vs2|2vs3|2vs2|5v2|5vs1|1vs4
mutch,mainstream
lastpick,
goddamn,disgusting
bomb,bombs
dancer,edge|zeal|bloodthirster
nobb,noop|nuub|nnoob|noooooob
pus,poush|depush|puish|puhs|ush|psuh|oush
sadly,actualy|balanced|lawl
fidd,fio
cocky,cought
hlep,hlp|helpo|halp
quel,seul|vue|vu|quoi
reproted,repotr|premad|rpeorted|repoert|nooooooooooob|trahs
30s,20sec|20s|40s|30sec|10sec|10s|5s
tahts,dats|thast
xddddddd,
nas,ama|agora|ainda|sta|daha
pulls,jungles
exh,exaust|ex
godlike,backdooring
ro,orospu
reprt,reort|rport|repoirt|rep|repot|reporrt|repoort|repotr|rpeort|eport
feels,seems|felt
toilet,kitchen|laptop
enter,
wht,wut|phanteon|wot|tristan
rushing,stacking|derping|ulting|changing|building|chilling|living
opinion,
eating,chatting|writting|derping|recalling|lagging|ulting|pwning
bac,adam|bak|ama
idi,sim
1vs,2vs|v1|3vs|vs1|v|v2|4vs|v5|vs5
thi,tihs|fiddlesticks|thios
vois,crois|fais|baise|pourquoi|potes|jsais
wi,winn|iwn|pi|gi|finis|ih
nai,ante
fist,frist|firt|firs|fisrt
star,srlsy|awrd|spastic|solos|deathfire
childish,
gesagt,eigentlich|glaub|dass
fiddl,fio
morga,olag
leav,delet|blam
agains,againt|agaisnt
becasue,becuase|couse|becouse|course|becuse|casue
culo,cuenta|cosa|poco
trolololol,gooooo|loooooooooool|wops|trololololo
fuuuu,
gogogogo,opmg|wops|omgh|omng
cut,
vayn,cayt|raka|aka
surprise,turk
haters,flamers
ld,daha|adam
misses,lies
ugh,lagggg|ahhh|fuuu|argh
hahahhaha,hahahaah|opa|noraj
leavers,luckers|trollers|afkers|lows
spa,deutschland|ausl
etes,gens|laisse|mecs|tous|casse
ska,bara
spotted,turkey
normals,rankeds|aram|mario|rank|safer
shako,skaner|shacco|shac|wk
od,
einai,eisai|kaneis|pio|kai|oti|exeis
midlane,
serieux,vraiment|seul|voir|grosse
deux,veut|mieux
pe,che|crire|pue
ib,goi|brbr
promise,
mister,guise
hacer,pero|ahora
balanced,strange|cheated|unkillable|gd|unbrain
daruis,trinda|alister|darus|hari
caus,beacuse|bcs|cauz|beacause
mini,
ofcourse,loooooooooooool
mai,baise|arabe
alister,trinda|darus|daruis|ren|spamer
oooo,spoko|vodka|wops|roger
puedo,pero|juego|podemos
planned,
vad,
tibbers,utli
deep,
camps,roams|babysits|mia
aced,dove|catched
killl,kileld|kite|lure|kiled
uu,yoiu|yiou
ps,perdido
erst,beide|selbst|eben|gesagt
zeit,ganze|gegner|fresse|gehen|immer|beide
bitc,rt
protection,shoes
anti,
perhaps,
loook,lok|lokk|loo
lowest,highest|dumbest|easiest
wan,havn|hadn|hasn|ain|aren
38,36|48|39|34|53
sunfire,shurelya|randuin|shurelias|shurelia|shurelyas
ahhahaha,haa|snake|ahahahahha|nasusu
